#Centroids	ppanini_score	alpha_prevalence	beta_prevalence	mean_abundance
SRS011355.195	{'VAGINA': 12.432840031370416}	{'VAGINA': 0.42105263157894735}	0.421052631579	241.724453489
UniRef90_D1YIN0	{'VAGINA': 0.2307973156229354}	{'VAGINA': 0.0}	0.0	0.0
UniRef50_D0DMC2	{'VAGINA': 3.6096338253104316}	{'VAGINA': 0.02631578947368421}	0.0263157894737	25.7736838091
UniRef50_D0DMC3	{'VAGINA': 5.1391594556360989}	{'VAGINA': 0.07894736842105263}	0.0789473684211	35.7670232268
UniRef50_A8AZM0	{'VAGINA': 2.0197806929012971}	{'VAGINA': 0.02631578947368421}	0.0263157894737	16.0101687127
UniRef90_C2EUR5	{'VAGINA': 3.6403146771528578}	{'VAGINA': 0.02631578947368421}	0.0263157894737	25.9737472005
UniRef90_C2EUR7	{'VAGINA': 4.3398424954144996}	{'VAGINA': 0.02631578947368421}	0.0263157894737	32.5705979941
UniRef90_C2EUR0	{'VAGINA': 1.6082060074467177}	{'VAGINA': 0.02631578947368421}	0.0263157894737	13.6408641525
UniRef90_C2EUR3	{'VAGINA': 4.1791525958357374}	{'VAGINA': 0.02631578947368421}	0.0263157894737	30.4708443003
UniRef50_F7QWT2	{'VAGINA': 4.3909130201580693}	{'VAGINA': 0.02631578947368421}	0.0263157894737	33.3111106557
UniRef90_C2EUR9	{'VAGINA': 4.2815644601353728}	{'VAGINA': 0.02631578947368421}	0.0263157894737	31.60238759
UniRef90_C2EUR8	{'VAGINA': 2.5697056823332183}	{'VAGINA': 0.02631578947368421}	0.0263157894737	19.4993455343
UniRef90_D3IJB3	{'VAGINA': 0.2307973156229354}	{'VAGINA': 0.0}	0.0	0.0
UniRef50_N1ZI80	{'VAGINA': 9.0490328088175893}	{'VAGINA': 0.07894736842105263}	0.0789473684211	141.445629988
UniRef50_D4YT82	{'VAGINA': 4.7999182555279614}	{'VAGINA': 0.02631578947368421}	0.0263157894737	43.0641654769
UniRef90_A0A096D458	{'VAGINA': 8.2187338741832168}	{'VAGINA': 0.02631578947368421}	0.0263157894737	185.194647501
UniRef90_D1VXZ1	{'VAGINA': 0.73330248141860399}	{'VAGINA': 0.02631578947368421}	0.0263157894737	7.73423563754
SRS011355.445	{'VAGINA': 10.662317435252971}	{'VAGINA': 0.02631578947368421}	0.0263157894737	416.924027026
UniRef90_C2E3D7	{'VAGINA': 15.367177434201425}	{'VAGINA': 0.15789473684210525}	0.157894736842	387.40145255
UniRef90_D1W6B3	{'VAGINA': 0.82038600763104963}	{'VAGINA': 0.02631578947368421}	0.0263157894737	8.45082615985
UniRef90_E1GUP2	{'VAGINA': 8.2187338741832168}	{'VAGINA': 0.02631578947368421}	0.0263157894737	185.194647501
UniRef90_E1GUP4	{'VAGINA': 8.2187338741832168}	{'VAGINA': 0.02631578947368421}	0.0263157894737	185.194647501
UniRef90_E1GUP5	{'VAGINA': 8.2187338741832168}	{'VAGINA': 0.02631578947368421}	0.0263157894737	185.194647501
UniRef90_E1GUP6	{'VAGINA': 8.2187338741832168}	{'VAGINA': 0.02631578947368421}	0.0263157894737	185.194647501
UniRef90_E1GUP8	{'VAGINA': 8.2187338741832168}	{'VAGINA': 0.02631578947368421}	0.0263157894737	185.194647501
UniRef90_E1GUP9	{'VAGINA': 8.2187338741832168}	{'VAGINA': 0.02631578947368421}	0.0263157894737	185.194647501
UniRef90_E1GXZ1	{'VAGINA': 8.5494245603751633}	{'VAGINA': 0.02631578947368421}	0.0263157894737	213.606585171
UniRef90_D4HBZ1	{'VAGINA': 5.0171842724240898}	{'VAGINA': 0.02631578947368421}	0.0263157894737	49.4587908248
UniRef90_D2Q5D9	{'VAGINA': 0.2307973156229354}	{'VAGINA': 0.0}	0.0	0.0
UniRef90_E3R6A9	{'VAGINA': 16.904386356375209}	{'VAGINA': 0.34210526315789475}	0.342105263158	441.176679524
UniRef90_S4GVM9	{'VAGINA': 7.5416181160317928}	{'VAGINA': 0.05263157894736842}	0.0526315789474	105.148622155
UniRef90_D6S3S0	{'VAGINA': 5.6886331838453676}	{'VAGINA': 0.10526315789473684}	0.105263157895	45.5805184672
UniRef90_D6S4X2	{'VAGINA': 13.044477139109762}	{'VAGINA': 0.05263157894736842}	0.0526315789474	330.281572132
SRS021969.2432	{'VAGINA': 12.914574430067642}	{'VAGINA': 0.07894736842105263}	0.0789473684211	305.069699926
UniRef50_U5MLC9	{'VAGINA': 3.8116687969716301}	{'VAGINA': 0.02631578947368421}	0.0263157894737	27.2534644714
UniRef90_E1GVJ0	{'VAGINA': 7.1345790310720609}	{'VAGINA': 0.02631578947368421}	0.0263157894737	135.616444895
SRS017497.1012	{'VAGINA': 8.3659822944508111}	{'VAGINA': 0.02631578947368421}	0.0263157894737	193.952151705
UniRef50_D1AGT9	{'VAGINA': 8.5671869967288341}	{'VAGINA': 0.02631578947368421}	0.0263157894737	215.646673029
UniRef90_S5DZI9	{'VAGINA': 15.220349992302916}	{'VAGINA': 0.21052631578947367}	0.210526315789	368.607927036
UniRef90_D3LUA6	{'VAGINA': 4.7708505774032455}	{'VAGINA': 0.02631578947368421}	0.0263157894737	42.5254435892
UniRef90_C2KDF2	{'VAGINA': 17.154639996734939}	{'VAGINA': 0.5}	0.5	445.203450264
UniRef90_S5DZI5	{'VAGINA': 17.633279317343167}	{'VAGINA': 0.47368421052631576}	0.473684210526	496.513549583
UniRef90_E1GVJ2	{'VAGINA': 7.1345790310720609}	{'VAGINA': 0.02631578947368421}	0.0263157894737	135.616444895
UniRef90_C8PCQ5	{'VAGINA': 17.553224334304947}	{'VAGINA': 0.3157894736842105}	0.315789473684	509.860523124
UniRef50_C2EV54	{'VAGINA': 1.5449671415192925}	{'VAGINA': 0.02631578947368421}	0.0263157894737	13.2928656906
UniRef90_C7Y825	{'VAGINA': 14.303010765758051}	{'VAGINA': 0.21052631578947367}	0.210526315789	328.167146254
UniRef90_C7Y824	{'VAGINA': 14.303010765758051}	{'VAGINA': 0.21052631578947367}	0.210526315789	328.167146254
UniRef90_C7Y827	{'VAGINA': 14.522271894228281}	{'VAGINA': 0.21052631578947367}	0.210526315789	336.689480514
UniRef90_C7Y826	{'VAGINA': 15.374816410425399}	{'VAGINA': 0.18421052631578946}	0.184210526316	379.426396734
UniRef90_C7Y821	{'VAGINA': 14.307462193923428}	{'VAGINA': 0.21052631578947367}	0.210526315789	328.279780816
UniRef90_C7Y820	{'VAGINA': 15.010985006353003}	{'VAGINA': 0.18421052631578946}	0.184210526316	360.713811972
UniRef90_C7Y823	{'VAGINA': 14.445321701421177}	{'VAGINA': 0.21052631578947367}	0.210526315789	332.940067384
UniRef90_C7Y822	{'VAGINA': 15.507752778019514}	{'VAGINA': 0.21052631578947367}	0.210526315789	383.246201175
UniRef50_C8W7W1	{'VAGINA': 1.6864965391913831}	{'VAGINA': 0.02631578947368421}	0.0263157894737	14.0577624789
UniRef90_C7Y829	{'VAGINA': 14.422658967384217}	{'VAGINA': 0.21052631578947367}	0.210526315789	332.119860805
UniRef90_C7Y828	{'VAGINA': 14.422658967384217}	{'VAGINA': 0.21052631578947367}	0.210526315789	332.119860805
UniRef90_C4VKM3	{'VAGINA': 14.853329997547911}	{'VAGINA': 0.15789473684210525}	0.157894736842	360.872385094
UniRef90_U5F4G3	{'VAGINA': 9.5401869578425327}	{'VAGINA': 0.02631578947368421}	0.0263157894737	304.915415811
UniRef90_E1NF04	{'VAGINA': 12.348382683653616}	{'VAGINA': 0.05263157894736842}	0.0526315789474	297.930436745
UniRef90_C4VKM8	{'VAGINA': 14.962638706930534}	{'VAGINA': 0.15789473684210525}	0.157894736842	366.148660073
UniRef90_E1NF07	{'VAGINA': 12.348382683653616}	{'VAGINA': 0.05263157894736842}	0.0526315789474	297.930436745
UniRef90_I4M480	{'VAGINA': 7.4589591747829687}	{'VAGINA': 0.02631578947368421}	0.0263157894737	151.588343446
UniRef90_E1NF02	{'VAGINA': 12.153492077919045}	{'VAGINA': 0.05263157894736842}	0.0526315789474	288.630562542
UniRef90_E1NF03	{'VAGINA': 12.348382683653616}	{'VAGINA': 0.05263157894736842}	0.0526315789474	297.930436745
UniRef90_D1VZR8	{'VAGINA': 1.993811354476809}	{'VAGINA': 0.02631578947368421}	0.0263157894737	15.847600473
UniRef90_D1VZR7	{'VAGINA': 1.0446838054870966}	{'VAGINA': 0.02631578947368421}	0.0263157894737	9.86244812839
UniRef50_A0A087Q9T2	{'VAGINA': 8.2735899347102073}	{'VAGINA': 0.02631578947368421}	0.0263157894737	187.04744482
UniRef90_D3HYX1	{'VAGINA': 1.4195158895430982}	{'VAGINA': 0.02631578947368421}	0.0263157894737	12.4433871749
UniRef90_D3HYX6	{'VAGINA': 1.6949524370043172}	{'VAGINA': 0.02631578947368421}	0.0263157894737	14.0985697599
UniRef90_Q9HCC0	{'VAGINA': 6.115069672911658}	{'VAGINA': 0.15789473684210525}	0.157894736842	54.2747498793
UniRef90_S5NU04	{'VAGINA': 1.2124700616771804}	{'VAGINA': 0.02631578947368421}	0.0263157894737	10.9583245997
UniRef50_F9MMI0	{'VAGINA': 2.1000844541718422}	{'VAGINA': 0.02631578947368421}	0.0263157894737	16.5870027076
UniRef50_F9MMI1	{'VAGINA': 1.9891792434334079}	{'VAGINA': 0.02631578947368421}	0.0263157894737	15.831681236
UniRef90_D7V5X3	{'VAGINA': 15.69596190494291}	{'VAGINA': 0.15789473684210525}	0.157894736842	405.993395231
UniRef90_D7V5X0	{'VAGINA': 15.69596190494291}	{'VAGINA': 0.15789473684210525}	0.157894736842	405.993395231
SRS019989.2229	{'VAGINA': 3.6670349845389119}	{'VAGINA': 0.02631578947368421}	0.0263157894737	26.1894282563
UniRef90_W4JIK1	{'VAGINA': 11.034589056535578}	{'VAGINA': 0.05263157894736842}	0.0526315789474	227.7809648
UniRef90_D7V5X7	{'VAGINA': 14.681243305000271}	{'VAGINA': 0.13157894736842105}	0.131578947368	362.812374902
UniRef90_D7V5X5	{'VAGINA': 15.685263658197689}	{'VAGINA': 0.10526315789473684}	0.105263157895	435.958862807
UniRef50_F0TH47	{'VAGINA': 10.366487364326435}	{'VAGINA': 0.02631578947368421}	0.0263157894737	381.186097699
UniRef90_W4JIK8	{'VAGINA': 10.431067249870997}	{'VAGINA': 0.02631578947368421}	0.0263157894737	389.072628718
UniRef90_E1QX30	{'VAGINA': 7.5071808163261764}	{'VAGINA': 0.02631578947368421}	0.0263157894737	153.712002134
UniRef90_E1NHZ0	{'VAGINA': 16.468480920420401}	{'VAGINA': 0.2631578947368421}	0.263157894737	429.705719806
UniRef90_D0DJW7	{'VAGINA': 15.769808187991902}	{'VAGINA': 0.10526315789473684}	0.105263157895	444.16418735
UniRef50_S6CCK3	{'VAGINA': 1.4579981201463423}	{'VAGINA': 0.02631578947368421}	0.0263157894737	12.7062442617
UniRef50_D3LUF3	{'VAGINA': 3.7962040603798171}	{'VAGINA': 0.02631578947368421}	0.0263157894737	27.1481811115
UniRef90_C4VQZ5	{'VAGINA': 4.5179047998284529}	{'VAGINA': 0.02631578947368421}	0.0263157894737	36.0463152684
UniRef90_D2RB71	{'VAGINA': 8.16439453373874}	{'VAGINA': 0.13157894736842105}	0.131578947368	114.287318275
UniRef90_D2RB70	{'VAGINA': 7.2568438788886693}	{'VAGINA': 0.10526315789473684}	0.105263157895	90.8383954624
UniRef90_D2RB72	{'VAGINA': 6.6773820413530132}	{'VAGINA': 0.10526315789473684}	0.105263157895	73.1794982418
UniRef90_D2RB75	{'VAGINA': 7.1768051031733471}	{'VAGINA': 0.10526315789473684}	0.105263157895	88.9301376222
UniRef90_U2HW49	{'VAGINA': 12.024583847426262}	{'VAGINA': 0.18421052631578946}	0.184210526316	234.420647296
UniRef90_D2RB77	{'VAGINA': 9.5396806686794537}	{'VAGINA': 0.13157894736842105}	0.131578947368	149.280702015
UniRef90_D2RB76	{'VAGINA': 7.2490473862455165}	{'VAGINA': 0.10526315789473684}	0.105263157895	90.6589124601
UniRef90_U2HW46	{'VAGINA': 13.125295179789674}	{'VAGINA': 0.21052631578947367}	0.210526315789	283.45296318
UniRef50_D4YEQ8	{'VAGINA': 5.4019035974637637}	{'VAGINA': 0.02631578947368421}	0.0263157894737	65.0542857062
UniRef90_B2GBH4	{'VAGINA': 4.6091017436668222}	{'VAGINA': 0.02631578947368421}	0.0263157894737	37.9869084452
UniRef50_A0A098VX33	{'VAGINA': 10.936194044437881}	{'VAGINA': 0.02631578947368421}	0.0263157894737	461.206345302
UniRef90_D7V6N6	{'VAGINA': 14.834072613548692}	{'VAGINA': 0.15789473684210525}	0.157894736842	360.193615694
UniRef50_R4K271	{'VAGINA': 4.9289389937667911}	{'VAGINA': 0.02631578947368421}	0.0263157894737	46.9254585501
UniRef50_Q045U2	{'VAGINA': 15.775871943546566}	{'VAGINA': 0.5}	0.5	371.661253911
UniRef50_C7NC79	{'VAGINA': 6.650943183384145}	{'VAGINA': 0.02631578947368421}	0.0263157894737	117.721855762
UniRef90_D2R9U4	{'VAGINA': 9.3467671201020934}	{'VAGINA': 0.13157894736842105}	0.131578947368	143.675498833
UniRef90_D2RA89	{'VAGINA': 7.3411378401463416}	{'VAGINA': 0.10526315789473684}	0.105263157895	93.1529466116
UniRef90_D2RA88	{'VAGINA': 7.9876104494453122}	{'VAGINA': 0.10526315789473684}	0.105263157895	111.608504162
UniRef90_D2R9U0	{'VAGINA': 6.9600348121793472}	{'VAGINA': 0.10526315789473684}	0.105263157895	81.9261360054
UniRef90_D2R9U2	{'VAGINA': 7.0565541118350676}	{'VAGINA': 0.10526315789473684}	0.105263157895	84.8083501383
UniRef90_D2R9U3	{'VAGINA': 7.2171844259148097}	{'VAGINA': 0.10526315789473684}	0.105263157895	90.0265631798
SRS022092.1060	{'VAGINA': 13.71076476068286}	{'VAGINA': 0.13157894736842105}	0.131578947368	319.071938564
UniRef90_D2RA82	{'VAGINA': 8.4768003981558753}	{'VAGINA': 0.13157894736842105}	0.131578947368	122.98618504
UniRef90_C8PCB4	{'VAGINA': 17.841230577297093}	{'VAGINA': 0.3157894736842105}	0.315789473684	568.992154315
UniRef90_D2RA80	{'VAGINA': 9.9919916427820645}	{'VAGINA': 0.10526315789473684}	0.105263157895	165.503267908
UniRef90_D2RA87	{'VAGINA': 5.8646486397362754}	{'VAGINA': 0.05263157894736842}	0.0526315789474	53.0529929292
UniRef90_D2R9U9	{'VAGINA': 8.063622075201792}	{'VAGINA': 0.10526315789473684}	0.105263157895	113.809938077
UniRef90_D2RA84	{'VAGINA': 6.7234718117091647}	{'VAGINA': 0.05263157894736842}	0.0526315789474	80.3886988175
SRS049237.628	{'VAGINA': 11.38371066419216}	{'VAGINA': 0.07894736842105263}	0.0789473684211	229.922933101
UniRef90_Q5FLZ2	{'VAGINA': 9.1005824190350673}	{'VAGINA': 0.02631578947368421}	0.0263157894737	271.197479828
UniRef90_Q5FLZ3	{'VAGINA': 15.911978920659692}	{'VAGINA': 0.47368421052631576}	0.473684210526	382.170454685
UniRef50_T0U073	{'VAGINA': 4.7218240059543302}	{'VAGINA': 0.02631578947368421}	0.0263157894737	41.2228049001
UniRef90_E3D7U7	{'VAGINA': 9.7677646470204547}	{'VAGINA': 0.05263157894736842}	0.0526315789474	170.137624761
UniRef90_C4VM09	{'VAGINA': 12.240311143609706}	{'VAGINA': 0.13157894736842105}	0.131578947368	258.521001408
UniRef90_C4VM05	{'VAGINA': 12.478709317698485}	{'VAGINA': 0.10526315789473684}	0.105263157895	277.9162226
UniRef90_C4VM07	{'VAGINA': 11.798415960996397}	{'VAGINA': 0.13157894736842105}	0.131578947368	235.429857418
UniRef90_C4VM03	{'VAGINA': 11.327594830332281}	{'VAGINA': 0.05263157894736842}	0.0526315789474	247.305530509
UniRef90_D0DGF8	{'VAGINA': 12.720634580104997}	{'VAGINA': 0.4473684210526316}	0.447368421053	255.895116357
UniRef90_Q5AH41	{'VAGINA': 4.9197547178610064}	{'VAGINA': 0.02631578947368421}	0.0263157894737	46.5879036775
UniRef90_U2G3I6	{'VAGINA': 11.61503180203524}	{'VAGINA': 0.18421052631578946}	0.184210526316	207.267012843
UniRef90_D1AWB2	{'VAGINA': 8.2812739908040243}	{'VAGINA': 0.02631578947368421}	0.0263157894737	187.696274656
UniRef90_U6F4Z2	{'VAGINA': 9.4019064739444005}	{'VAGINA': 0.02631578947368421}	0.0263157894737	294.155710277
UniRef90_D6S5P5	{'VAGINA': 14.14861462263284}	{'VAGINA': 0.34210526315789475}	0.342105263158	310.846132523
UniRef90_D6S5P6	{'VAGINA': 8.3778117741841349}	{'VAGINA': 0.02631578947368421}	0.0263157894737	195.258396725
UniRef90_D6S5P7	{'VAGINA': 13.760437568526635}	{'VAGINA': 0.2631578947368421}	0.263157894737	304.012384605
UniRef90_D6S5P0	{'VAGINA': 5.2249398383766712}	{'VAGINA': 0.07894736842105263}	0.0789473684211	37.2966532799
UniRef90_D6S5P1	{'VAGINA': 13.369563631180089}	{'VAGINA': 0.2631578947368421}	0.263157894737	288.828916579
UniRef90_D6S5P2	{'VAGINA': 15.053393307566516}	{'VAGINA': 0.2894736842105263}	0.289473684211	351.598103438
UniRef90_D6S5P8	{'VAGINA': 13.112386331680128}	{'VAGINA': 0.2894736842105263}	0.289473684211	278.086417404
UniRef90_D6S5P9	{'VAGINA': 13.861846551910867}	{'VAGINA': 0.2631578947368421}	0.263157894737	307.213904505
UniRef90_A0A098YT80	{'VAGINA': 8.3659822944508111}	{'VAGINA': 0.02631578947368421}	0.0263157894737	193.952151705
UniRef90_UPI00040173CC	{'VAGINA': 11.387780028254635}	{'VAGINA': 0.02631578947368421}	0.0263157894737	934.809582482
UniRef90_D1W0I6	{'VAGINA': 1.1372963035457808}	{'VAGINA': 0.02631578947368421}	0.0263157894737	10.4964626509
UniRef90_D0DYK0	{'VAGINA': 2.0341225151692894}	{'VAGINA': 0.05263157894736842}	0.0526315789474	15.5012595806
UniRef90_D5GZX8	{'VAGINA': 17.631378949808088}	{'VAGINA': 0.5}	0.5	485.199581963
UniRef90_D5GZX9	{'VAGINA': 17.686659309532764}	{'VAGINA': 0.47368421052631576}	0.473684210526	503.778288998
UniRef90_E3DA68	{'VAGINA': 4.8859893544638933}	{'VAGINA': 0.02631578947368421}	0.0263157894737	45.5379999943
UniRef90_D5GZX1	{'VAGINA': 16.69671355005849}	{'VAGINA': 0.5}	0.5	417.179151908
UniRef90_D5GZX2	{'VAGINA': 17.360818514060359}	{'VAGINA': 0.5}	0.5	459.96500841
UniRef90_D5GZX3	{'VAGINA': 16.656180217635757}	{'VAGINA': 0.5}	0.5	414.334817261
UniRef90_D5GZX4	{'VAGINA': 16.908384739686188}	{'VAGINA': 0.34210526315789475}	0.342105263158	441.427217045
UniRef90_A0A063AZN5	{'VAGINA': 12.28390338200359}	{'VAGINA': 0.15789473684210525}	0.157894736842	254.150979952
UniRef50_U2GJR6	{'VAGINA': 3.1737953838885518}	{'VAGINA': 0.02631578947368421}	0.0263157894737	23.2500790058
UniRef50_G2SN26	{'VAGINA': 5.1779605235507091}	{'VAGINA': 0.05263157894736842}	0.0526315789474	37.5437597469
UniRef50_G2SN27	{'VAGINA': 4.5069038976053593}	{'VAGINA': 0.02631578947368421}	0.0263157894737	35.7822003576
UniRef90_F6A161	{'VAGINA': 10.08539219009727}	{'VAGINA': 0.07894736842105263}	0.0789473684211	172.816326181
UniRef90_D3LVA8	{'VAGINA': 3.3337992801893752}	{'VAGINA': 0.02631578947368421}	0.0263157894737	24.1688154586
UniRef90_D1YIY7	{'VAGINA': 6.8762227140963699}	{'VAGINA': 0.02631578947368421}	0.0263157894737	127.802882572
UniRef90_S4IF39	{'VAGINA': 11.081469959754914}	{'VAGINA': 0.05263157894736842}	0.0526315789474	231.222678064
UniRef90_D3LVA0	{'VAGINA': 3.6322825645282943}	{'VAGINA': 0.02631578947368421}	0.0263157894737	25.939953786
UniRef50_E1NU55	{'VAGINA': 2.7541243357553591}	{'VAGINA': 0.02631578947368421}	0.0263157894737	20.7058997868
UniRef90_D3LVA2	{'VAGINA': 5.079484660508526}	{'VAGINA': 0.02631578947368421}	0.0263157894737	51.5566758311
UniRef90_D3LVA3	{'VAGINA': 4.9268989471834432}	{'VAGINA': 0.02631578947368421}	0.0263157894737	46.8712983
UniRef90_D3LVA4	{'VAGINA': 5.0423637646755735}	{'VAGINA': 0.02631578947368421}	0.0263157894737	50.2439725697
UniRef90_D3LVA5	{'VAGINA': 4.8561998929210279}	{'VAGINA': 0.02631578947368421}	0.0263157894737	44.5280337844
UniRef90_D1YIY8	{'VAGINA': 7.3759880168145617}	{'VAGINA': 0.02631578947368421}	0.0263157894737	147.286887941
UniRef90_D3LVA7	{'VAGINA': 4.8050979964759746}	{'VAGINA': 0.02631578947368421}	0.0263157894737	43.1575945649
UniRef90_D6S2R5	{'VAGINA': 15.282103423627118}	{'VAGINA': 0.2631578947368421}	0.263157894737	366.488187515
UniRef90_D6S2R4	{'VAGINA': 15.391429027767703}	{'VAGINA': 0.10526315789473684}	0.105263157895	417.055369513
UniRef90_D6S2R7	{'VAGINA': 15.302574811069643}	{'VAGINA': 0.2631578947368421}	0.263157894737	367.635065842
UniRef50_L7VQF7	{'VAGINA': 7.3109161229150583}	{'VAGINA': 0.02631578947368421}	0.0263157894737	144.14308282
UniRef90_W4JL78	{'VAGINA': 11.416948925939103}	{'VAGINA': 0.05263157894736842}	0.0526315789474	253.176680277
UniRef90_E3DA67	{'VAGINA': 8.9050145643886793}	{'VAGINA': 0.05263157894736842}	0.0526315789474	143.06011607
UniRef90_D6S2R3	{'VAGINA': 15.396723952981633}	{'VAGINA': 0.10526315789473684}	0.105263157895	417.673090878
UniRef90_A0A095ZT30	{'VAGINA': 8.0934459298166388}	{'VAGINA': 0.02631578947368421}	0.0263157894737	180.17421114
UniRef90_D6S2R9	{'VAGINA': 16.344286551303384}	{'VAGINA': 0.10526315789473684}	0.105263157895	509.668661351
UniRef90_D6S2R8	{'VAGINA': 14.535867622851672}	{'VAGINA': 0.34210526315789475}	0.342105263158	326.233838037
UniRef90_E3R3N5	{'VAGINA': 8.1858534799589808}	{'VAGINA': 0.02631578947368421}	0.0263157894737	184.510198878
UniRef90_A0A096AZU2	{'VAGINA': 7.7756597384064667}	{'VAGINA': 0.02631578947368421}	0.0263157894737	165.810818883
UniRef90_U2GLD2	{'VAGINA': 10.529964169537555}	{'VAGINA': 0.02631578947368421}	0.0263157894737	400.994243888
UniRef90_D5H1S6	{'VAGINA': 15.483682641831573}	{'VAGINA': 0.47368421052631576}	0.473684210526	361.715067094
UniRef90_D5H1S5	{'VAGINA': 15.830222512420097}	{'VAGINA': 0.47368421052631576}	0.473684210526	378.615571
UniRef90_D5H1S0	{'VAGINA': 14.844846464991942}	{'VAGINA': 0.4473684210526316}	0.447368421053	335.941945172
UniRef90_Q044I2	{'VAGINA': 12.93264028008692}	{'VAGINA': 0.15789473684210525}	0.157894736842	282.502959806
UniRef90_Q044I0	{'VAGINA': 13.003581391160379}	{'VAGINA': 0.15789473684210525}	0.157894736842	284.408875795
UniRef90_E3R3N1	{'VAGINA': 16.464298840220568}	{'VAGINA': 0.18421052631578946}	0.184210526316	441.102166685
UniRef90_I4MF95	{'VAGINA': 5.1064644509722461}	{'VAGINA': 0.02631578947368421}	0.0263157894737	52.4742516491
UniRef90_E3R3N0	{'VAGINA': 16.495574072033598}	{'VAGINA': 0.18421052631578946}	0.184210526316	443.631410407
UniRef90_D3LWL5	{'VAGINA': 2.5897856760669979}	{'VAGINA': 0.02631578947368421}	0.0263157894737	19.6049632985
UniRef50_R4JSU4	{'VAGINA': 8.1928323452911176}	{'VAGINA': 0.02631578947368421}	0.0263157894737	184.875441656
UniRef90_E3R3N2	{'VAGINA': 16.374016831009307}	{'VAGINA': 0.21052631578947367}	0.210526315789	430.799481168
UniRef90_U2FYZ7	{'VAGINA': 13.197647720254466}	{'VAGINA': 0.21052631578947367}	0.210526315789	285.620155013
UniRef50_D6S3D9	{'VAGINA': 4.64825602713195}	{'VAGINA': 0.02631578947368421}	0.0263157894737	38.9204981541
UniRef50_E3DAN8	{'VAGINA': 10.784458348582806}	{'VAGINA': 0.02631578947368421}	0.0263157894737	433.070421074
UniRef50_E3DAN5	{'VAGINA': 8.551877554919912}	{'VAGINA': 0.02631578947368421}	0.0263157894737	213.63140236
UniRef50_E3DAN7	{'VAGINA': 8.44115576393094}	{'VAGINA': 0.02631578947368421}	0.0263157894737	200.279279292
UniRef50_E3DAN6	{'VAGINA': 6.5986761723965737}	{'VAGINA': 0.02631578947368421}	0.0263157894737	116.072743177
UniRef50_A0A098W0F2	{'VAGINA': 6.201387732259219}	{'VAGINA': 0.02631578947368421}	0.0263157894737	97.9107497741
UniRef50_E3DAN0	{'VAGINA': 6.7509419445175487}	{'VAGINA': 0.02631578947368421}	0.0263157894737	122.260025744
UniRef50_E3DAN2	{'VAGINA': 16.653614714555747}	{'VAGINA': 0.10526315789473684}	0.105263157895	585.864844008
UniRef50_C7XJF8	{'VAGINA': 11.319666010772115}	{'VAGINA': 0.05263157894736842}	0.0526315789474	247.064050245
UniRef90_Q307I4	{'VAGINA': 14.817489850518445}	{'VAGINA': 0.5}	0.5	330.920945919
UniRef90_D1XY91	{'VAGINA': 7.0364221575371158}	{'VAGINA': 0.02631578947368421}	0.0263157894737	134.010084957
UniRef90_B3XR74	{'VAGINA': 2.5068419362192977}	{'VAGINA': 0.02631578947368421}	0.0263157894737	19.0270430473
UniRef90_I4M2I3	{'VAGINA': 9.5264265384848965}	{'VAGINA': 0.13157894736842105}	0.131578947368	148.762329646
UniRef90_C2E6F3	{'VAGINA': 12.199450587563859}	{'VAGINA': 0.15789473684210525}	0.157894736842	249.122465589
UniRef90_F5THB8	{'VAGINA': 4.771370554626956}	{'VAGINA': 0.02631578947368421}	0.0263157894737	42.5428149651
